ds,yhat,yhat_lower,yhat_upper
2025-09-10 12:04:00,15.095143333787949,0.6704632250893158,29.16517060516028
2025-09-11 12:04:00,15.10444851550682,1.732030202564536,28.7953440092194
2025-09-12 12:04:00,15.12840765883449,2.0366182597268923,28.394179414024364
2025-09-13 12:04:00,15.170517834080691,1.0218519215892168,28.535382062786052
2025-09-14 12:04:00,15.233986733777453,1.435125679075795,28.4901874305243
2025-09-15 12:04:00,15.321623205908924,0.867188361823595,28.720552049147244
2025-09-16 12:04:00,15.435736694179699,2.2734286561728005,29.32577351987632
2025-09-17 12:04:00,15.578049164899785,0.8404673408762598,30.183441661893127
2025-09-18 12:04:00,15.74962285301487,1.9452626427277655,29.322011777078316
2025-09-19 12:04:00,15.950806796062427,2.459977509300329,29.6047193711054
2025-09-20 12:04:00,16.181204652496586,2.729734690940201,29.627815625332243
2025-09-21 12:04:00,16.439665730053484,3.381057579279598,30.166581576550893
2025-09-22 12:04:00,16.72430049569709,2.7107022514274073,30.880325699420204
2025-09-23 12:04:00,17.032521118231653,3.979189969735445,30.382463980431865
2025-09-24 12:04:00,17.36110682840981,4.2653352780178055,30.86195881475216
2025-09-25 12:04:00,17.70629309145654,3.939995398379243,31.72928007130353
2025-09-26 12:04:00,18.063882797103496,4.635877874435726,31.719256175650365
2025-09-27 12:04:00,18.429376907290106,4.169350894931518,32.34809470542634
2025-09-28 12:04:00,18.79812128572279,4.769564445823699,31.870151289377702
2025-09-29 12:04:00,19.16546579103883,4.919596638212105,32.33927520003779
2025-09-30 12:04:00,19.526931168081425,5.860992746237007,32.84900817075261
2025-10-01 12:04:00,19.878378840569003,6.092660055008028,33.1793245155913
2025-10-02 12:04:00,20.21617841000614,6.8453293009296585,33.26994878480942
