date,coverage_percentage
2024-10-07 08:17:24.972,42.296464855422236
2024-10-10 08:27:18.350,19.980569017355663
2024-10-12 08:17:23.295,48.24794281248563
2024-10-17 08:17:25.386,21.417735484760723
2024-10-25 08:27:20.873,29.717165448443893
2024-10-27 08:17:25.902,26.900621760467068
2024-10-30 08:27:20.843,64.25895278812118
2024-11-01 08:17:24.841,21.64701420493725
2024-11-04 08:27:18.509,99.98563416540247
2024-11-06 08:17:19.427,39.18597434836574
2024-11-19 08:27:19.631,99.98620879878636
2024-11-21 08:17:24.405,46.591274766698845
2024-11-26 08:17:26.542,56.298556520939634
2024-11-29 08:27:22.297,80.16020778743162
2024-12-01 08:17:24.770,60.60485909989427
2024-12-04 08:27:21.394,87.93672137176482
2024-12-06 08:17:25.132,69.7035700328728
2024-12-14 08:27:20.986,99.96552199696593
2024-12-14 08:27:48.315,99.97586539787615
2025-01-20 08:17:23.847,88.79407438054521
2025-01-23 08:27:49.218,99.5219050245943
2025-01-25 08:17:27.165,73.10198593297477
2025-01-30 08:17:52.102,69.50880338344136
2025-02-09 08:17:51.276,52.22680210866404
2025-03-06 08:17:28.097,39.48546439797496
2025-03-26 08:17:27.534,47.767549303544335
2025-04-10 08:17:47.602,30.083384574715684
2025-04-13 08:27:42.281,61.584034386061695
2025-04-25 08:17:25.662,15.629672225416908
2025-04-25 08:27:34.935,16.613097052042068
2025-04-28 08:27:22.127,19.55902127317236
2025-04-30 08:17:46.923,14.992759619362847
2025-05-05 08:17:27.012,44.19103112214407
2025-05-08 08:27:22.372,20.600032179469498
2025-05-10 08:17:43.867,38.72396910770928
2025-05-12 08:17:38.539,38.34586034110238
2025-05-13 08:27:38.067,52.60538776260746
2025-05-18 08:27:21.329,24.513860157219693
2025-05-20 08:17:43.017,38.5693927274399
2025-05-23 08:27:39.536,36.434629706247414
2025-05-25 08:17:26.341,24.47363582034662
2025-05-28 08:27:21.971,27.427826046982023
2025-05-30 08:17:45.380,37.14487656874913
2025-06-01 08:17:42.124,30.19870822415299
2025-06-02 08:27:41.227,60.04056911690342
2025-06-04 08:17:25.378,31.902496207419667
2025-06-04 08:27:37.411,38.91876982485174
2025-06-07 08:27:20.235,89.0497862363812
2025-06-12 08:27:40.545,79.8309428584563
2025-06-14 08:17:23.560,80.13262538500436
2025-06-17 08:27:20.389,27.881211786879973
2025-06-19 08:17:43.239,31.361766193168762
2025-06-21 08:17:38.908,28.690875029451146
