mon_feature_id,date_time,sample_begin_depth,institution_abbr,preservative_abbr,Ca_Diss_Water,Ca_Diss_Water_dl,Cl_Diss_Water,Cl_Diss_Water_dl,DMS_Tot_Water,DMS_Tot_Water_dl,EC_Phys_Water,EC_Phys_Water_dl,F_Diss_Water,F_Diss_Water_dl,K_Diss_Water,K_Diss_Water_dl,KJEL_N_Tot_Water,KJEL_N_Tot_Water_dl,Mg_Diss_Water,Mg_Diss_Water_dl,Na_Diss_Water,Na_Diss_Water_dl,NH4_N_Diss_Water,NH4_N_Diss_Water_dl,NO3_NO2_N_Diss_Water,NO3_NO2_N_Diss_Water_dl,P_Tot_Water,P_Tot_Water_dl,pH_Diss_Water,pH_Diss_Water_dl,PO4_P_Diss_Water,PO4_P_Diss_Water_dl,Si_Diss_Water,Si_Diss_Water_dl,SO4_Diss_Water,SO4_Diss_Water_dl,TAL_Diss_Water,TAL_Diss_Water_dl,Station,Qat,station_id,NO3_NO2_N_Calc_Water_dl
90240,2013-12-04 10:42:00,0,DWS-RQIS,HGCL2,39.114,1,46.276,1,380.594,#n/a,53.7,1,0.276,0.05,8.102,2,3.491,0.1,14.71,1.5,47.364,4,0.025,0.05,2.525,0.05,0.494,0.012,7.839,2,0.156,0.01,0.61,0.125,55.114,3,129.546,5,A2R001Q01,A21H,90240,#n/a
90240,2013-12-04 10:44:00,1,DWS-RQIS,HGCL2,38.01,1,45.964,1,379.859,#n/a,52.5,1,0.321,0.05,8.092,2,2.049,0.1,15.439,1.5,47.071,4,0.025,0.05,3.005,0.05,0.394,0.012,9.028,2,0.216,0.01,0.57,0.125,57.615,3,125.773,5,A2R001Q01,A21H,90240,#n/a
90240,2013-12-04 10:46:00,2,DWS-RQIS,HGCL2,36.875,1,45.56,1,371.44,#n/a,53.2,1,0.316,0.05,7.91,2,1.93,0.1,14.33,1.5,40.768,4,0.025,0.05,2.97,0.05,0.361,0.012,8.475,2,0.18,0.01,0.529,0.125,58.586,3,125.784,5,A2R001Q01,A21H,90240,#n/a
90240,2013-12-04 10:48:00,5,DWS-RQIS,HGCL2,37.222,1,44.451,1,373.933,#n/a,52.7,1,0.319,0.05,8.007,2,1.366,0.1,14.124,1.5,47.059,4,0.025,0.05,2.979,0.05,0.34,0.012,8.737,2,0.197,0.01,0.614,0.125,56.979,3,124.624,5,A2R001Q01,A21H,90240,#n/a
90240,2013-12-04 10:50:00,10,DWS-RQIS,HGCL2,37.808,1,45.391,1,373.484,#n/a,53.2,1,0.297,0.05,7.888,2,1.696,0.1,14.296,1.5,40.651,4,0.025,0.05,3.065,0.05,0.347,0.012,8.378,2,0.191,0.01,0.672,0.125,56.321,3,128.477,5,A2R001Q01,A21H,90240,#n/a
90240,2013-12-04 10:52:00,15,DWS-RQIS,HGCL2,36.373,1,44.521,1,370.889,#n/a,53,1,0.222,0.05,7.935,2,2.09,0.1,14.769,1.5,40.6,4,0.582,0.05,2.739,0.05,0.483,0.012,8.384,2,0.307,0.01,2.527,0.125,54.628,3,129.608,5,A2R001Q01,A21H,90240,#n/a
90240,2013-12-04 10:54:00,20,DWS-RQIS,HGCL2,37.843,1,45.772,1,385.43,#n/a,54.3,1,0.309,0.05,7.888,2,4.717,0.1,15.196,1.5,47.341,4,0.025,0.05,3.109,0.05,1.339,0.012,8.577,2,0.403,0.01,6.774,0.125,53.477,3,133.338,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-08 09:34:00,0,DWS-RQIS,HGCL2,29.025,1,44.278,1,331.682,#n/a,49.674,1,0.293,0.05,7.121,2,1.939,0.1,14.742,1.5,44.687,4,0.025,0.05,2.152,0.05,0.247,0.012,9.427,2,0.112,0.01,1.041,0.125,51.494,3,106.737,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-08 09:41:00,0,DWS-RQIS,HGCL2,32.735,1,44.578,1,347.259,#n/a,48.596,1,0.286,0.05,6.273,2,2.563,0.1,14.855,1.5,46.213,4,0.025,0.05,1.753,0.05,0.258,0.012,8.798,2,0.114,0.01,0.973,0.125,50.121,3,118.151,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-08 09:44:00,1,DWS-RQIS,HGCL2,32.669,1,49.857,1,#n/a,#n/a,47.259,1,0.322,0.05,#n/a,#n/a,2.114,0.1,13.332,1.5,#n/a,#n/a,0.025,0.05,1.73,0.05,0.219,0.012,8.38,2,0.095,0.01,0.918,0.125,50.941,3,118.374,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-08 09:51:00,2,DWS-RQIS,HGCL2,32.331,1,50.994,1,#n/a,#n/a,46.005,1,0.315,0.05,#n/a,#n/a,1.765,0.1,13.83,1.5,#n/a,#n/a,0.025,0.05,1.818,0.05,0.224,0.012,9.245,2,0.107,0.01,0.952,0.125,52.199,3,119.586,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-08 09:55:00,5,DWS-RQIS,HGCL2,33.093,1,49.123,1,#n/a,#n/a,47.213,1,0.298,0.05,#n/a,#n/a,1.509,0.1,13.437,1.5,#n/a,#n/a,0.025,0.05,2.132,0.05,0.235,0.012,9.188,2,0.132,0.01,1.285,0.125,50.397,3,119.102,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-08 10:06:00,15,DWS-RQIS,HGCL2,33.66,1,48.026,1,#n/a,#n/a,47.617,1,0.314,0.05,#n/a,#n/a,1.745,0.1,13.167,1.5,#n/a,#n/a,0.525,0.05,2.529,0.05,0.34,0.012,8.362,2,0.228,0.01,2.821,0.125,49.012,3,117.114,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-08 10:13:00,20,DWS-RQIS,HGCL2,36.321,1,43.209,1,372.46,#n/a,50.062,1,0.609,0.05,5.878,2,6.829,0.1,15.038,1.5,45.752,4,0.345,0.05,1.352,0.05,1.163,0.012,7.88,2,0.329,0.01,4.689,0.125,47.717,3,139.838,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-22 09:40:00,0,DWS-RQIS,HGCL2,39.229,1,50.111,1,386.938,#n/a,53.429,1,0.323,0.05,7.496,2,5.403,0.1,13.33,1.5,46.336,4,0.025,0.05,1.325,0.05,0.495,0.012,8.253,2,0.186,0.01,2.19,0.125,52.819,3,140.107,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-22 09:47:00,1,DWS-RQIS,HGCL2,35.177,1,53.139,1,444.276,#n/a,55.576,1,0.336,0.05,7.802,2,10.224,0.1,14.695,1.5,51.448,4,1.62,0.05,1.34,0.05,0.985,0.012,8.166,2,0.858,0.01,2.179,0.125,54.589,3,177.519,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-22 09:50:00,2,DWS-RQIS,HGCL2,32.417,1,50.695,1,405.398,#n/a,49.771,1,0.121,0.05,7.501,2,7.389,0.1,13.832,1.5,47.434,4,0.197,0.05,1.374,0.05,0.317,0.012,9.482,2,0.208,0.01,1.999,0.125,52.888,3,158.733,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-22 09:55:00,5,DWS-RQIS,HGCL2,32.619,1,50.976,1,387.125,#n/a,49.296,1,0.324,0.05,7.658,2,2.621,0.1,13.777,1.5,46.742,4,0.025,0.05,1.384,0.05,0.288,0.012,9.33,2,0.108,0.01,2.027,0.125,52.769,3,144.162,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-22 09:58:00,10,DWS-RQIS,HGCL2,34.753,1,47.703,1,394.661,#n/a,48.648,1,0.309,0.05,7.762,2,2.125,0.1,13.705,1.5,44.78,4,0.31,0.05,2.019,0.05,0.327,0.012,7.984,2,0.216,0.01,2.504,0.125,50.545,3,151.818,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-22 10:02:00,15,DWS-RQIS,HGCL2,34.231,1,45.79,1,377.216,#n/a,48.641,1,0.312,0.05,7.177,2,2.567,0.1,13.663,1.5,41.834,4,0.576,0.05,1.747,0.05,0.422,0.012,8.015,2,0.211,0.01,2.978,0.125,49.38,3,144.11,5,A2R001Q01,A21H,90240,#n/a
90240,2014-01-22 10:07:00,20,DWS-RQIS,HGCL2,35.831,1,43.785,1,352.948,#n/a,48.832,1,0.141,0.05,7.78,2,5.932,0.1,13.972,1.5,40.625,4,1.404,0.05,1.046,0.05,0.746,0.012,7.987,2,0.293,0.01,4.075,0.125,47.768,3,127.708,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-05 10:22:00,0,DWS-RQIS,HGCL2,29.954,1,44.987,1,#n/a,#n/a,46.214,1,0.283,0.05,#n/a,#n/a,1.845,0.1,13.217,1.5,#n/a,#n/a,0.139,0.05,1.756,0.05,0.217,0.012,8.897,2,0.142,0.01,2.858,0.125,48.617,3,109.304,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-05 10:24:00,0,DWS-RQIS,HGCL2,30.384,1,44.59,1,#n/a,#n/a,46.958,1,0.222,0.05,#n/a,#n/a,1.798,0.1,14.081,1.5,#n/a,#n/a,0.194,0.05,1.744,0.05,0.222,0.012,8.65,2,0.172,0.01,2.736,0.125,48.949,3,112.404,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-05 10:26:00,0,DWS-RQIS,HGCL2,31.01,1,45.244,1,#n/a,#n/a,47.415,1,0.264,0.05,#n/a,#n/a,1.752,0.1,13.904,1.5,#n/a,#n/a,0.12,0.05,1.744,0.05,0.234,0.012,8.633,2,0.131,0.01,2.754,0.125,48.869,3,116.022,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-05 10:28:00,0,DWS-RQIS,HGCL2,30.208,1,44.275,1,#n/a,#n/a,46.174,1,0.254,0.05,#n/a,#n/a,2.119,0.1,13.902,1.5,#n/a,#n/a,0.162,0.05,1.747,0.05,0.223,0.012,9.039,2,0.136,0.01,2.737,0.125,49.121,3,110.362,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-05 10:30:00,5,DWS-RQIS,HGCL2,28.089,1,39.992,1,#n/a,#n/a,42.806,1,0.352,0.05,#n/a,#n/a,1.66,0.1,11.576,1.5,#n/a,#n/a,0.463,0.05,1.816,0.05,0.25,0.012,8.597,2,0.183,0.01,3.046,0.125,47.51,3,107.79,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-05 10:32:00,0,DWS-RQIS,HGCL2,26.242,1,34.454,1,#n/a,#n/a,39.137,1,0.236,0.05,#n/a,#n/a,2.262,0.1,11.676,1.5,#n/a,#n/a,0.617,0.05,1.851,0.05,0.287,0.012,8.199,2,0.134,0.01,3.467,0.125,42.524,3,91.916,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-05 10:34:00,0,DWS-RQIS,HGCL2,25.695,1,31.321,1,#n/a,#n/a,37.345,1,0.269,0.05,#n/a,#n/a,3.253,0.1,10.632,1.5,#n/a,#n/a,0.025,0.05,1.371,0.05,0.466,0.012,8.143,2,0.005,0.01,3.811,0.125,40.205,3,86.027,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-05 10:36:00,0,DWS-RQIS,HGCL2,29.974,1,32.269,1,#n/a,#n/a,38.536,1,0.362,0.05,#n/a,#n/a,6.034,0.1,10.916,1.5,#n/a,#n/a,0.025,0.05,2.498,0.05,1.532,0.012,8.093,2,0.208,0.01,4.471,0.125,40.151,3,100.884,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-19 10:00:00,0,DWS-RQIS,HGCL2,31.297,1,50.348,1,#n/a,#n/a,43.05,1,0.279,0.05,#n/a,#n/a,3.132,0.1,13.467,1.5,#n/a,#n/a,0.025,0.05,1.114,0.05,0.311,0.012,9.036,2,0.087,0.01,3.07,0.125,50.268,3,122.048,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-19 10:02:00,0,DWS-RQIS,HGCL2,30.351,1,51.344,1,#n/a,#n/a,42.85,1,0.276,0.05,#n/a,#n/a,2.951,0.1,13.648,1.5,#n/a,#n/a,0.025,0.05,1.184,0.05,0.292,0.012,9.59,2,0.098,0.01,3.076,0.125,49.088,3,122.15,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-19 10:04:00,1,DWS-RQIS,HGCL2,27.96,1,61.45,1,#n/a,#n/a,41.534,1,0.287,0.05,#n/a,#n/a,3.323,0.1,12.519,1.5,#n/a,#n/a,0.025,0.05,1.193,0.05,0.342,0.012,9.444,2,0.11,0.01,3.054,0.125,47.862,3,122.311,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-19 10:06:00,2,DWS-RQIS,HGCL2,28.558,1,63.091,1,#n/a,#n/a,41.293,1,0.314,0.05,#n/a,#n/a,2.934,0.1,12.48,1.5,#n/a,#n/a,0.025,0.05,1.198,0.05,0.293,0.012,8.896,2,0.116,0.01,3.071,0.125,47.039,3,125.196,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-19 10:08:00,5,DWS-RQIS,HGCL2,27.991,1,59.346,1,#n/a,#n/a,39.662,1,0.309,0.05,#n/a,#n/a,1.986,0.1,12.212,1.5,#n/a,#n/a,0.025,0.05,1.375,0.05,0.236,0.012,9.27,2,0.112,0.01,3.063,0.125,47.083,3,122.1,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-19 10:10:00,0,DWS-RQIS,HGCL2,29.923,1,51.306,1,#n/a,#n/a,42.094,1,0.312,0.05,#n/a,#n/a,2.788,0.1,14.431,1.5,#n/a,#n/a,0.542,0.05,1.251,0.05,0.281,0.012,8.579,2,0.148,0.01,3.462,0.125,55.776,3,114.003,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-19 10:12:00,15,DWS-RQIS,HGCL2,28.902,1,54.45,1,#n/a,#n/a,37.793,1,0.332,0.05,#n/a,#n/a,3.584,0.1,11.405,1.5,#n/a,#n/a,0.075,0.05,1.269,0.05,0.538,0.012,7.913,2,0.071,0.01,4.087,0.125,43.411,3,117.982,5,A2R001Q01,A21H,90240,#n/a
90240,2014-02-19 10:14:00,20,DWS-RQIS,HGCL2,31.327,1,42.576,1,#n/a,#n/a,40.48,1,0.326,0.05,#n/a,#n/a,4.741,0.1,11.9,1.5,#n/a,#n/a,0.688,0.05,1.289,0.05,1.031,0.012,7.852,2,0.221,0.01,4.292,0.125,44.801,3,110.406,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-05 10:00:00,0,DWS-RQIS,HGCL2,30.07,1,44.069,1,#n/a,#n/a,40.558,1,0.322,0.05,#n/a,#n/a,1.61,0.1,12.822,1.5,#n/a,#n/a,0.449,0.05,1.596,0.05,0.224,0.012,8.462,2,0.149,0.01,3.961,0.125,45.791,3,120.008,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-05 10:02:00,0,DWS-RQIS,HGCL2,30.387,1,38.967,1,#n/a,#n/a,41.609,1,0.259,0.05,#n/a,#n/a,1.598,0.1,11.609,1.5,#n/a,#n/a,0.405,0.05,1.581,0.05,0.219,0.012,8.506,2,0.161,0.01,3.868,0.125,45.579,3,97.224,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-05 10:04:00,1,DWS-RQIS,HGCL2,29.343,1,45.146,1,#n/a,#n/a,41.819,1,0.267,0.05,#n/a,#n/a,1.421,0.1,12.769,1.5,#n/a,#n/a,0.413,0.05,1.567,0.05,0.221,0.012,6.989,2,0.145,0.01,3.87,0.125,46.303,3,119.935,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-05 10:06:00,2,DWS-RQIS,HGCL2,29.341,1,44.632,1,#n/a,#n/a,40.913,1,0.286,0.05,#n/a,#n/a,1.393,0.1,12.505,1.5,#n/a,#n/a,0.413,0.05,1.563,0.05,0.221,0.012,8.447,2,0.147,0.01,3.869,0.125,45.54,3,120.636,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-05 10:08:00,5,DWS-RQIS,HGCL2,29.403,1,44.968,1,#n/a,#n/a,41.094,1,0.225,0.05,#n/a,#n/a,1.397,0.1,12.567,1.5,#n/a,#n/a,0.412,0.05,1.564,0.05,0.219,0.012,8.507,2,0.15,0.01,3.925,0.125,45.456,3,120.571,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-05 10:10:00,10,DWS-RQIS,HGCL2,28.837,1,41.345,1,#n/a,#n/a,37.878,1,0.28,0.05,#n/a,#n/a,1.71,0.1,11.957,1.5,#n/a,#n/a,0.843,0.05,1.43,0.05,0.268,0.012,8.06,2,0.145,0.01,4.297,0.125,42.194,3,118.902,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-05 10:12:00,15,DWS-RQIS,HGCL2,26.306,1,36.291,1,#n/a,#n/a,33.265,1,0.275,0.05,#n/a,#n/a,2.245,0.1,9.996,1.5,#n/a,#n/a,0.678,0.05,1.748,0.05,0.516,0.012,7.982,2,0.173,0.01,4.362,0.125,37.623,3,104.115,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-05 10:14:00,20,DWS-RQIS,HGCL2,25.548,1,28.472,1,#n/a,#n/a,32.783,1,0.271,0.05,#n/a,#n/a,3.427,0.1,9.205,1.5,#n/a,#n/a,0.285,0.05,1.791,0.05,1.072,0.012,7.799,2,0.155,0.01,4.529,0.125,35.038,3,80.249,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-19 10:00:00,0,DWS-RQIS,HGCL2,31.781,1,40.949,1,#n/a,#n/a,46.3,1,0.236,0.05,#n/a,#n/a,0.84,0.1,12.719,1.5,#n/a,#n/a,0.025,0.05,2.389,0.05,0.222,0.012,8.201,2,0.162,0.01,5.176,0.125,47.03,3,98.348,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-19 10:04:00,0,DWS-RQIS,HGCL2,30.704,1,41.035,1,#n/a,#n/a,45.7,1,0.419,0.05,#n/a,#n/a,1.012,0.1,11.946,1.5,#n/a,#n/a,0.025,0.05,2.077,0.05,0.209,0.012,8.291,2,0.144,0.01,4.898,0.125,47.277,3,101.468,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-19 10:09:00,1,DWS-RQIS,HGCL2,30.825,1,40.846,1,#n/a,#n/a,45.6,1,0.309,0.05,#n/a,#n/a,0.724,0.1,12.644,1.5,#n/a,#n/a,0.025,0.05,2.166,0.05,0.21,0.012,8.283,2,0.148,0.01,4.891,0.125,47.007,3,99.48,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-19 10:13:00,2,DWS-RQIS,HGCL2,32.219,1,42.375,1,#n/a,#n/a,46,1,0.247,0.05,#n/a,#n/a,0.889,0.1,12.086,1.5,#n/a,#n/a,0.025,0.05,2.207,0.05,0.172,0.012,8.111,2,0.138,0.01,5.234,0.125,47.831,3,101.724,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-19 10:17:00,5,DWS-RQIS,HGCL2,32.469,1,42.052,1,#n/a,#n/a,46.6,1,0.318,0.05,#n/a,#n/a,0.694,0.1,11.727,1.5,#n/a,#n/a,0.13,0.05,2.347,0.05,0.224,0.012,8.213,2,0.164,0.01,5.432,0.125,48.053,3,98.753,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-19 10:21:00,10,DWS-RQIS,HGCL2,31.784,1,41.11,1,#n/a,#n/a,45.4,1,0.318,0.05,#n/a,#n/a,0.774,0.1,12.264,1.5,#n/a,#n/a,0.123,0.05,2.222,0.05,0.228,0.012,8.33,2,0.158,0.01,5.32,0.125,47.258,3,97.61,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-19 10:26:00,0,DWS-RQIS,HGCL2,33.85,1,44.511,1,#n/a,#n/a,47.4,1,0.421,0.05,#n/a,#n/a,1.722,0.1,12.53,1.5,#n/a,#n/a,0.025,0.05,2.17,0.05,0.372,0.012,7.985,2,0.098,0.01,5.77,0.125,52.248,3,101.366,5,A2R001Q01,A21H,90240,#n/a
90240,2014-03-19 10:32:00,20,DWS-RQIS,HGCL2,36.197,1,45.044,1,#n/a,#n/a,48.2,1,0.461,0.05,#n/a,#n/a,2.519,0.1,12.807,1.5,#n/a,#n/a,0.238,0.05,2.444,0.05,0.492,0.012,8.057,2,0.173,0.01,6.163,0.125,52.13,3,102.532,5,A2R001Q01,A21H,90240,#n/a
90240,2014-04-02 09:55:00,0,DWS-RQIS,HGCL2,30.258,1,40.22,1,#n/a,#n/a,46.2,1,0.285,0.05,#n/a,#n/a,1.572,0.1,12.71,1.5,#n/a,#n/a,0.025,0.05,1.612,0.05,0.234,0.012,8.654,2,0.107,0.01,3.808,0.125,49.461,3,102.119,5,A2R001Q01,A21H,90240,#n/a
90240,2014-04-02 09:58:00,0,DWS-RQIS,HGCL2,37.694,1,40.291,1,#n/a,#n/a,47.6,1,0.423,0.05,#n/a,#n/a,1.367,0.1,14.822,1.5,#n/a,#n/a,0.025,0.05,1.682,0.05,0.224,0.012,8.359,2,0.103,0.01,3.879,0.125,49.764,3,106.68,5,A2R001Q01,A21H,90240,#n/a
90240,2014-04-02 10:02:00,1,DWS-RQIS,HGCL2,30.728,1,40.978,1,#n/a,#n/a,46.2,1,0.299,0.05,#n/a,#n/a,1.478,0.1,12.963,1.5,#n/a,#n/a,0.025,0.05,1.632,0.05,0.228,0.012,8.834,2,0.103,0.01,3.704,0.125,49.47,3,107.911,5,A2R001Q01,A21H,90240,#n/a
90240,2014-04-02 10:07:00,2,DWS-RQIS,HGCL2,30.59,1,40.014,1,#n/a,#n/a,46.9,1,0.341,0.05,#n/a,#n/a,1.732,0.1,13.21,1.5,#n/a,#n/a,0.025,0.05,1.645,0.05,0.251,0.012,8.79,2,0.11,0.01,3.736,0.125,49.225,3,108.578,5,A2R001Q01,A21H,90240,#n/a
90240,2014-04-02 10:14:00,5,DWS-RQIS,HGCL2,33.183,1,43.422,1,#n/a,#n/a,45.7,1,0.411,0.05,#n/a,#n/a,1.527,0.1,14.183,1.5,#n/a,#n/a,0.025,0.05,1.58,0.05,0.235,0.012,8.872,2,0.095,0.01,3.675,0.125,52.742,3,108.321,5,A2R001Q01,A21H,90240,#n/a
90240,2014-04-02 10:18:00,10,DWS-RQIS,HGCL2,32.355,1,41.737,1,#n/a,#n/a,49.3,1,0.335,0.05,#n/a,#n/a,1.288,0.1,13.466,1.5,#n/a,#n/a,0.246,0.05,1.896,0.05,0.216,0.012,8.253,2,0.131,0.01,4.873,0.125,51.405,3,110.658,5,A2R001Q01,A21H,90240,#n/a
90240,2014-04-02 10:23:00,15,DWS-RQIS,HGCL2,35.769,1,46.285,1,#n/a,#n/a,52.5,1,0.304,0.05,#n/a,#n/a,1.201,0.1,14.501,1.5,#n/a,#n/a,0.752,0.05,2.206,0.05,0.288,0.012,8.09,2,0.159,0.01,6.483,0.125,55.95,3,119.059,5,A2R001Q01,A21H,90240,#n/a
90240,2014-04-02 10:30:00,20,DWS-RQIS,HGCL2,37.032,1,48.973,1,#n/a,#n/a,52.9,1,#n/a,#n/a,#n/a,#n/a,3.421,0.1,15.33,1.5,#n/a,#n/a,0.845,0.05,2.084,0.05,0.73,0.012,8.19,2,0.209,0.01,6.578,0.125,56.582,3,119.124,5,A2R001Q01,A21H,90240,#n/a
90240,2014-04-16 10:20:00,0,DWS-RQIS,HGCL2,36.015,2.5,44.417,1,#n/a,#n/a,51.1,1,#n/a,#n/a,#n/a,#n/a,1.669,0.2,14.071,1.5,#n/a,#n/a,0.05,0.1,2.259,0.1,0.198,0.02,8.401,2,0.079,0.02,3.364,1,49.366,3,119.943,10,A2R001Q01,A21H,90240,#n/a
90240,2014-04-16 10:24:00,0,DWS-RQIS,HGCL2,41.035,2.5,45.73,1,#n/a,#n/a,51.3,1,#n/a,#n/a,#n/a,#n/a,1.62,0.2,15.917,1.5,#n/a,#n/a,0.169,0.1,2.162,0.1,0.197,0.02,8.397,2,0.083,0.02,3.48,1,59.396,3,129.916,10,A2R001Q01,A21H,90240,#n/a
90240,2014-04-16 10:32:00,0,DWS-RQIS,HGCL2,41.319,2.5,45.494,1,#n/a,#n/a,51.4,1,#n/a,#n/a,#n/a,#n/a,1.85,0.2,15.485,1.5,#n/a,#n/a,0.153,0.1,2.075,0.1,0.198,0.02,8.455,2,0.075,0.02,3.308,1,56.675,3,127.925,10,A2R001Q01,A21H,90240,#n/a
90240,2014-04-16 10:38:00,2,DWS-RQIS,HGCL2,35.866,2.5,44.872,1,#n/a,#n/a,51,1,#n/a,#n/a,#n/a,#n/a,2.053,0.2,15.416,1.5,#n/a,#n/a,0.123,0.1,2.969,0.1,0.188,0.02,8.383,2,0.059,0.02,4.427,1,55.643,3,182.941,10,A2R001Q01,A21H,90240,#n/a
90240,2014-04-16 10:41:00,5,DWS-RQIS,HGCL2,36.263,2.5,46.347,1,#n/a,#n/a,50.7,1,#n/a,#n/a,#n/a,#n/a,1.941,0.2,15.353,1.5,#n/a,#n/a,0.138,0.1,2.964,0.1,0.223,0.02,8.416,2,0.101,0.02,4.479,1,56.236,3,185.734,10,A2R001Q01,A21H,90240,#n/a
90240,2014-04-16 10:46:00,0,DWS-RQIS,HGCL2,41.012,2.5,45.88,1,#n/a,#n/a,51.9,1,#n/a,#n/a,#n/a,#n/a,2.046,0.2,15.132,1.5,#n/a,#n/a,0.21,0.1,2.09,0.1,0.206,0.02,8.378,2,0.086,0.02,3.674,1,54.948,3,129.046,10,A2R001Q01,A21H,90240,#n/a
90240,2014-04-16 10:50:00,15,DWS-RQIS,HGCL2,36.518,2.5,46.279,1,#n/a,#n/a,50.4,1,#n/a,#n/a,#n/a,#n/a,2.388,0.2,15.866,1.5,#n/a,#n/a,0.05,0.1,3.073,0.1,0.344,0.02,8.341,2,0.105,0.02,4.978,1,56.071,3,190.768,10,A2R001Q01,A21H,90240,#n/a
90240,2014-04-16 10:54:00,20,DWS-RQIS,HGCL2,52.7,2.5,66.437,1,#n/a,#n/a,66.6,1,#n/a,#n/a,#n/a,#n/a,5.115,0.2,19.063,1.5,#n/a,#n/a,0.05,0.1,4.338,0.1,1.042,0.02,8.068,2,0.226,0.02,7.912,1,69.585,3,148.077,10,A2R001Q01,A21H,90240,#n/a
90240,2014-05-14 10:04:00,0,DWS-RQIS,HGCL2,44.534,2.5,49.709,1,#n/a,#n/a,55.6,1,0.343,0.05,#n/a,#n/a,#n/a,#n/a,17.794,1.5,#n/a,#n/a,0.194,0.1,2.906,0.1,#n/a,#n/a,8.21,2,0.129,0.02,3.663,1,60.147,3,137.035,10,A2R001Q01,A21H,90240,#n/a
90240,2014-05-14 10:06:00,0,DWS-RQIS,HGCL2,44.605,2.5,49.607,1,#n/a,#n/a,54.9,1,0.397,0.05,#n/a,#n/a,#n/a,#n/a,18.346,1.5,#n/a,#n/a,0.19,0.1,2.674,0.1,#n/a,#n/a,8.218,2,0.114,0.02,3.619,1,60.06,3,135.29,10,A2R001Q01,A21H,90240,#n/a
90240,2014-05-14 10:08:00,1,DWS-RQIS,HGCL2,44.844,2.5,49.454,1,#n/a,#n/a,54.6,1,0.364,0.05,#n/a,#n/a,#n/a,#n/a,17.349,1.5,#n/a,#n/a,0.189,0.1,2.897,0.1,#n/a,#n/a,8.23,2,0.12,0.02,3.677,1,58.383,3,134.852,10,A2R001Q01,A21H,90240,#n/a
90240,2014-05-14 10:10:00,2,DWS-RQIS,HGCL2,44.605,2.5,49.169,1,#n/a,#n/a,56.6,1,0.334,0.05,#n/a,#n/a,#n/a,#n/a,17.523,1.5,#n/a,#n/a,0.189,0.1,2.842,0.1,#n/a,#n/a,8.224,2,0.104,0.02,3.624,1,60.422,3,135.399,10,A2R001Q01,A21H,90240,#n/a
90240,2014-05-14 10:12:00,5,DWS-RQIS,HGCL2,44.748,2.5,49.249,1,#n/a,#n/a,55.4,1,0.424,0.05,#n/a,#n/a,#n/a,#n/a,17.754,1.5,#n/a,#n/a,0.19,0.1,2.831,0.1,#n/a,#n/a,8.163,2,0.114,0.02,3.573,1,57.88,3,135.094,10,A2R001Q01,A21H,90240,#n/a
